ID,Aboriginal,Age,Major field of study,Years of Education,Provincial Minimum Wage,Census Metropolitan Area,Part Time Job,Generation Status,Married,Industry Sectors,Occupation Major Groups,Occupation Broad Categories,Sex,Visible Minority,Wages
681399,0,42,0,12,10.75,999,0,4,1,5,29,10,1,0,66000
834228,0,32,0,12,10.45,933,0,1,1,10,8,2,1,0,41000
348736,0,47,0,12,10.65,999,0,1,1,10,88,88,0,0,31000
682703,1,52,0,14,10.5,999,0,4,1,19,88,88,0,0,54000
560562,0,42,0,12,10.75,999,0,4,0,12,15,5,0,0,33000
178064,0,47,1,14,11.25,505,0,1,1,5,30,10,0,1,27000
491375,0,17,0,12,10.75,462,1,4,0,7,20,7,0,0,3000
534713,0,52,0,12,11.25,577,0,1,1,5,27,8,1,0,37000
428852,0,27,0,17,11.2,999,0,4,1,14,13,5,1,0,62000
283394,0,52,0,9,11.25,505,0,4,1,11,8,2,0,0,38000
893956,0,22,0,15,11.25,535,0,2,0,14,21,7,0,1,23000
899418,0,22,0,16,11.25,535,1,1,0,7,22,7,1,1,14000
156611,0,27,0,16,11.2,825,0,1,1,17,19,7,1,1,29000
895685,0,22,0,12,11.25,539,1,4,0,6,8,2,0,0,13000
281637,0,27,0,15,11.25,999,1,4,0,15,12,4,0,1,23000
591921,1,22,0,12,10.45,999,0,4,0,1,24,8,1,0,30000
769537,0,57,0,13,10.75,462,0,4,0,15,19,7,0,0,35000
595997,1,52,0,12,10.75,999,0,4,1,18,88,88,1,0,55000
174060,0,32,0,16,10.45,999,0,4,1,14,13,5,1,0,71000
36971,0,27,0,14,11.25,535,0,3,1,15,15,5,0,1,39000
339775,0,47,0,12,10.75,462,0,4,1,18,9,3,0,0,25000
713241,0,42,0,12,11.25,535,0,4,1,8,27,8,1,0,52000
622626,1,27,0,9,10.75,999,0,4,0,17,23,7,1,0,4000
874592,0,42,0,13,10.75,462,0,4,0,15,15,5,0,0,31000
543135,1,27,0,12,11.2,999,0,4,1,10,21,7,0,0,37000
373119,0,37,0,12,10.45,933,1,4,1,16,17,6,1,0,15000
644631,1,42,0,12,11.25,532,0,4,1,5,30,10,0,0,49000
679603,0,42,0,9,10.75,999,0,4,1,13,23,7,1,0,30000
728178,0,32,0,16,11.25,535,0,3,1,5,29,10,1,0,78000
792007,0,57,0,16,10.45,935,0,4,1,19,10,3,1,0,62000
609358,0,32,0,14,10.75,999,1,4,1,12,9,3,1,0,11000
479675,0,32,0,16,11.25,535,0,4,1,12,5,2,0,0,35000
552567,0,47,0,14,10.75,462,0,1,1,15,11,4,0,1,100000
361046,0,42,0,12,10.45,933,0,1,1,5,19,7,0,1,23000
733622,0,42,1,18,10.75,462,0,1,1,15,9,3,1,1,16000
49361,0,27,0,13,11.2,825,0,4,1,2,24,8,1,0,110000
79,0,52,0,16,11.25,535,0,4,1,16,1,1,1,0,330000
282277,0,27,0,16,11.2,825,0,1,1,17,23,7,0,1,5000
407343,0,52,0,13,11.25,535,0,1,1,5,26,8,1,1,52000
799841,0,42,0,14,10.75,462,0,4,1,7,3,1,1,0,22000
523200,0,22,0,9,10.75,462,1,1,1,7,20,7,0,1,1
69788,0,27,0,15,11.25,535,1,1,1,8,27,8,1,1,5000
217451,0,22,0,13,10.5,999,1,4,0,7,22,7,1,0,6000
112722,0,22,0,12,10.75,462,1,2,0,13,8,2,1,1,3000
824272,0,22,0,16,10.45,999,0,1,1,14,13,5,0,0,23000
341348,0,42,0,15,11.25,537,0,4,0,15,8,2,0,0,49000
676754,0,27,0,16,11.25,535,0,4,1,17,21,7,0,0,8000
439769,0,27,0,12,10.75,462,0,4,1,17,23,7,1,0,17000
685609,0,32,0,9,11.0,999,0,1,1,5,30,10,1,1,51000
215560,1,47,0,14,10.45,999,0,4,1,5,28,9,1,0,33000
254460,0,32,0,16,10.5,999,0,4,1,18,14,5,1,0,48000
10876,0,17,0,9,11.25,999,1,4,0,7,22,7,1,0,18000
147447,0,32,0,9,11.25,535,0,1,1,5,29,10,1,1,34000
908319,0,42,1,16,10.45,933,0,1,1,15,12,4,1,1,19000
174511,0,32,0,9,11.25,541,0,4,1,5,30,10,1,0,23000
717831,0,27,0,16,10.75,462,0,4,1,12,14,5,0,0,2000
52309,0,37,0,9,11.25,535,0,1,1,6,19,7,1,1,68000
917189,0,37,0,14,11.25,535,0,2,1,8,6,2,1,1,54000
784416,0,67,0,14,11.25,999,1,3,1,7,20,7,1,0,10000
888683,0,47,0,21,11.25,599,0,1,1,14,13,5,1,0,90000
780692,0,57,0,9,11.25,577,0,4,1,17,23,7,0,0,24000
365960,0,57,0,9,10.75,462,0,4,1,8,27,8,1,0,59000
797584,0,42,0,18,11.25,535,0,1,1,12,1,1,1,0,280000
716246,0,32,1,14,10.45,933,0,1,1,7,20,7,1,1,20000
844460,1,17,0,12,11.25,535,1,4,0,7,20,7,1,0,11000
268106,0,52,0,12,11.2,835,0,3,0,7,88,88,1,0,61000
765487,0,27,0,18,10.7,205,0,1,1,88,88,88,1,1,16000
805557,0,27,0,12,10.45,933,0,1,1,17,19,7,1,1,25000
290730,0,22,0,12,10.7,999,0,4,1,5,29,10,1,0,42000
278218,0,22,0,14,11.25,999,0,4,1,14,19,7,1,0,17000
734953,0,32,0,9,11.25,532,1,4,0,14,88,88,0,0,1000
808015,0,22,0,12,10.45,933,1,2,0,7,20,7,0,1,9000
464240,0,37,0,18,11.25,535,0,1,1,7,20,7,1,0,42000
723795,0,37,0,12,10.45,933,0,4,1,7,7,2,0,0,67000
340145,0,32,0,13,10.75,462,0,1,1,15,12,4,0,1,38000
419631,0,22,0,14,11.25,535,1,1,1,12,8,2,0,1,8000
43202,0,22,0,12,11.25,535,1,2,0,7,20,7,1,1,7000
460370,0,42,0,12,11.25,535,0,1,1,5,7,2,1,1,25000
159851,0,47,0,12,11.25,535,0,1,1,13,23,7,1,1,12000
413002,0,32,0,14,11.25,555,0,4,1,15,15,5,0,0,48000
629951,0,37,0,18,11.0,602,0,4,1,14,14,5,0,0,49000
698382,0,47,0,16,11.2,825,0,1,1,12,88,88,0,1,46000
602646,0,42,0,18,10.75,462,0,4,1,16,5,2,0,0,47000
357774,0,32,1,14,10.45,933,0,4,1,7,18,7,1,0,49000
516183,0,22,0,9,11.25,535,1,4,0,17,21,7,0,0,21000
71515,0,42,0,13,10.75,462,0,4,0,18,12,4,0,0,16000
878514,0,37,0,9,10.75,462,0,4,0,7,26,8,1,0,11000
873261,0,42,0,9,10.5,999,0,4,1,1,4,1,1,0,25000
919176,0,62,0,12,10.75,462,0,4,1,7,3,1,0,0,2000
759194,0,32,0,16,11.2,999,1,1,1,15,12,4,0,1,5000
506726,0,32,0,9,11.0,602,1,1,1,17,22,7,0,1,7000
423793,0,22,0,12,10.45,933,0,1,0,5,29,10,1,1,23000
813740,0,22,0,12,11.2,999,0,4,0,6,25,8,1,0,56000
556939,0,67,0,14,11.25,535,1,1,0,15,12,4,0,1,13000
298737,0,32,0,14,10.75,462,0,3,1,14,8,2,1,1,3000
103619,0,62,0,16,10.45,933,0,1,1,18,8,2,0,0,49000
821637,0,62,0,16,10.75,462,0,1,1,14,6,2,0,0,90000
915984,0,32,0,14,11.25,505,0,4,0,18,88,88,0,0,23000
374225,0,52,1,18,10.45,933,0,1,1,88,9,3,1,1,22000
726791,0,42,0,16,10.75,462,0,1,1,15,15,5,0,1,26000
902271,0,42,0,12,10.75,421,0,4,0,8,6,2,1,0,60000
345848,0,22,0,16,10.45,933,0,4,1,14,6,2,0,0,38000
879041,0,27,0,12,10.75,999,0,4,1,7,23,7,1,0,36000
124447,0,42,0,18,11.25,535,0,1,1,10,21,7,1,1,74000
63745,0,22,0,12,11.25,535,0,2,0,7,22,7,1,1,14000
213006,0,32,0,14,11.25,535,0,4,1,10,18,7,0,0,47000
618886,0,17,0,12,10.45,935,1,1,0,88,88,88,1,1,10000
911362,0,37,0,14,10.75,462,0,4,1,10,18,7,0,0,33000
338353,0,32,0,16,11.25,535,0,2,0,10,2,1,0,1,42000
260972,0,37,0,16,10.45,933,1,4,1,7,2,1,0,0,5000
858495,0,52,1,16,10.75,462,0,1,1,17,19,7,1,1,19000
661509,0,52,1,14,10.75,462,0,4,1,6,2,1,1,0,100000
605623,0,27,0,12,10.45,933,0,1,0,7,27,8,1,1,23000
452576,0,57,0,12,11.2,825,0,4,0,10,6,2,0,0,1000
174284,0,32,1,14,11.25,535,0,1,0,15,12,4,0,0,32000
429331,0,37,0,12,10.5,799,0,1,1,17,23,7,0,1,41000
463878,0,27,0,9,10.45,933,0,1,1,15,12,4,0,1,38000
257161,0,32,1,16,10.75,999,0,1,1,5,9,3,1,1,40000
833301,0,37,1,16,10.75,462,0,4,1,5,9,3,1,0,74000
24267,0,37,0,12,10.45,988,0,4,1,7,3,1,1,0,79000
776609,0,17,0,12,10.45,933,1,4,0,17,21,7,0,0,9000
22180,0,37,0,16,11.25,535,0,1,1,12,5,2,0,1,73000
599163,0,22,0,12,10.75,421,0,4,1,7,22,7,1,0,21000
614574,0,22,0,14,11.25,541,1,4,0,15,12,4,0,0,8000
617011,0,32,0,16,10.75,462,0,4,1,19,14,5,0,0,63000
474865,0,32,0,17,10.75,462,1,1,1,7,20,7,1,1,2000
606571,0,47,0,15,11.25,535,0,1,1,5,30,10,1,1,23000
271816,0,37,0,12,11.25,535,0,2,0,7,3,1,0,1,42000
679758,0,42,0,14,11.25,505,0,4,1,19,16,5,0,0,68000
737331,0,52,0,12,11.25,535,0,1,0,5,30,10,0,1,18000
57431,0,57,1,16,11.25,537,0,3,0,5,88,88,1,0,88000
250190,0,42,0,12,11.2,999,0,4,1,7,27,8,0,0,29000
63337,0,27,0,18,11.25,535,0,4,1,13,6,2,1,0,6000
872381,0,22,0,13,10.75,999,0,4,1,15,12,4,0,0,37000
815939,0,47,0,15,11.25,537,1,1,1,14,23,7,0,1,21000
779816,0,37,0,13,10.75,999,0,4,0,10,21,7,0,0,26000
689801,0,27,0,14,10.75,462,0,1,0,4,28,9,1,1,8000
782981,0,52,0,13,10.75,999,0,4,1,5,7,2,1,0,57000
54691,0,57,0,13,10.75,462,0,4,1,13,23,7,1,0,30000
657268,0,27,0,13,10.75,499,1,4,0,18,19,7,0,0,17000
126606,0,32,0,12,10.45,933,0,4,1,7,20,7,1,0,40000
331109,0,42,0,17,11.25,588,0,4,1,14,15,5,0,0,28000
296575,0,32,0,18,11.25,535,0,3,1,10,7,2,0,0,59000
316387,0,52,0,16,11.2,835,0,4,1,19,2,1,0,0,120000
310156,0,27,0,16,10.45,933,0,4,1,14,13,5,0,0,11000
774525,0,62,0,9,11.25,535,0,4,1,5,7,2,0,0,40000
83765,0,37,0,12,10.45,933,0,1,1,10,16,5,1,1,33000
27957,0,27,0,13,10.75,462,0,4,1,18,19,7,0,0,1
236908,0,27,0,16,10.65,399,0,4,1,15,15,5,0,0,29000
102501,0,22,0,15,11.25,535,1,1,0,8,21,7,0,1,22000
748141,0,57,0,15,10.75,999,1,4,0,7,20,7,0,0,11000
533412,0,22,0,12,11.25,537,1,4,0,17,21,7,0,0,11000
188428,0,47,0,9,11.0,602,0,4,1,11,88,88,0,0,28000
235876,0,27,0,16,11.25,537,0,4,1,10,6,2,0,0,79000
257712,0,22,0,14,11.25,999,1,4,1,7,20,7,0,0,9000
462824,0,27,0,14,11.25,535,0,1,0,8,7,2,0,1,14000
206021,1,22,0,12,11.2,999,0,3,1,2,27,8,0,0,70000
187868,0,47,0,12,11.25,537,0,4,1,17,23,7,0,0,20000
126159,0,57,0,14,11.25,535,0,1,1,6,8,2,0,0,66000
243374,0,42,0,13,10.75,999,0,4,0,6,27,8,1,0,14000
388327,0,62,1,18,10.7,205,0,4,1,19,9,3,1,0,24000
37541,0,27,0,14,11.25,537,0,1,1,12,8,2,0,0,24000
423439,1,37,0,9,10.5,999,0,4,0,15,15,5,0,0,2000
435283,0,67,0,12,10.7,999,1,4,1,88,88,88,1,0,4000
145501,0,42,0,14,11.2,999,0,3,0,7,20,7,0,0,43000
140679,0,57,0,9,10.75,462,0,1,1,7,20,7,1,1,12000
659844,0,37,0,12,11.2,825,0,1,1,7,3,1,1,1,37000
10421,0,52,0,14,11.25,535,0,1,0,13,21,7,0,0,43000
142409,0,42,0,12,11.25,999,0,4,0,5,7,2,1,0,38000
7764,0,32,0,9,10.45,999,0,4,1,17,21,7,0,0,24000
253056,0,57,0,13,10.75,462,0,2,0,12,6,2,0,0,63000
460634,1,47,0,9,11.2,999,0,4,1,15,2,1,0,0,37000
191232,0,37,0,12,11.2,999,0,4,1,7,8,2,0,0,51000
557401,0,22,0,12,11.2,999,0,4,1,6,10,3,1,0,57000
545596,0,57,0,12,11.25,999,1,4,1,6,26,8,1,0,10000
129321,0,52,0,13,10.75,462,1,1,1,7,20,7,0,1,9000
716568,0,42,0,14,10.5,999,0,4,1,17,26,8,1,0,43000
105075,0,62,0,12,10.75,999,0,4,1,7,20,7,1,0,1000
885330,0,17,0,12,10.75,999,1,4,0,7,20,7,0,0,4000
154069,0,62,0,9,10.45,933,1,1,1,7,20,7,0,1,13000
688729,0,32,0,16,10.45,933,0,4,1,10,6,2,0,0,46000
554760,0,62,0,14,10.45,933,1,1,0,10,8,2,0,1,14000
195458,0,27,0,9,10.75,999,0,4,0,1,4,1,1,0,36000
141353,0,27,0,16,10.75,462,0,4,1,12,17,6,0,0,43000
913157,0,37,0,15,10.75,462,0,4,1,12,10,3,1,0,57000
605708,0,67,0,9,11.0,602,0,4,1,11,6,2,1,0,26000
148152,0,37,0,13,10.75,462,0,3,1,14,13,5,1,0,71000
112124,0,32,0,12,10.75,462,0,4,1,12,9,3,1,0,32000
868390,0,42,0,16,11.25,559,0,3,1,14,16,5,1,1,24000
39210,0,32,0,14,10.75,505,0,4,1,15,15,5,0,0,31000
705659,0,42,0,9,11.25,535,0,3,1,4,26,8,1,0,80000
692067,0,22,0,12,11.25,535,0,4,0,5,30,10,0,0,23000
552476,0,27,0,12,11.25,577,0,2,0,5,24,8,1,0,38000
327383,0,22,1,15,10.45,933,1,1,0,7,20,7,1,1,18000
464586,0,22,0,12,10.65,399,1,4,0,17,21,7,1,0,3000
493232,0,37,0,18,11.25,535,1,1,0,15,12,4,0,0,5000
26287,0,27,0,16,11.25,535,0,1,1,15,8,2,0,1,7000
620547,0,27,0,12,11.25,535,1,3,0,17,19,7,1,0,2000
367082,0,47,0,12,10.45,999,0,4,1,14,17,6,1,0,49000
851752,0,27,0,12,11.2,825,0,3,1,19,16,5,1,0,77000
813482,0,32,0,9,11.0,602,0,4,1,6,88,88,0,0,34000
88915,0,27,0,9,11.2,835,0,4,1,4,4,1,0,0,45000
602334,0,22,0,9,10.75,999,1,4,0,15,12,4,0,0,25000
468798,0,62,0,12,10.45,933,1,4,1,15,16,5,0,0,20000
215895,0,22,0,9,10.75,999,0,4,1,15,12,4,0,0,6000
550020,0,22,0,12,11.25,505,1,3,0,7,20,7,1,1,12000
780017,0,42,0,12,10.75,462,0,2,1,5,29,10,1,0,54000
367904,0,57,0,12,11.25,535,0,4,1,15,6,2,0,0,50000
811709,0,52,1,14,10.45,933,0,1,1,7,22,7,1,0,22000
611074,0,47,0,18,10.75,462,1,1,0,14,6,2,0,0,48000
912539,0,57,0,18,11.25,535,0,1,1,5,29,10,0,1,19000
786319,0,27,0,9,11.2,835,0,4,1,18,24,8,1,0,56000
78007,0,32,1,18,10.45,933,0,2,1,12,17,6,1,0,250000
197909,0,62,0,14,11.25,999,1,3,1,16,7,2,0,0,20000
579674,0,32,0,9,11.25,535,0,2,0,5,29,10,1,0,38000
756265,0,17,0,12,11.0,602,1,4,0,17,21,7,0,0,12000
685267,0,57,0,13,10.75,999,0,4,1,15,12,4,0,0,35000
866572,0,62,0,13,11.25,535,0,1,1,18,23,7,1,0,40000
563092,0,47,0,14,11.2,835,0,1,0,17,19,7,0,1,27000
367928,0,22,0,12,10.75,462,0,4,1,8,7,2,1,0,23000
911911,0,27,0,9,10.75,462,0,4,1,13,23,7,0,0,8000
727587,1,22,0,12,10.45,999,0,3,1,16,19,7,1,0,34000
172512,0,42,0,16,10.45,933,0,1,1,4,24,8,1,1,30000
378321,0,47,0,12,10.75,999,0,4,1,18,25,8,1,0,34000
49680,0,27,0,16,10.75,505,1,4,0,14,13,5,1,0,6000
843637,0,27,0,18,11.25,541,0,1,1,19,88,88,0,1,76000
117532,0,27,0,16,11.25,505,0,3,1,5,29,10,1,0,48000
829278,0,57,0,14,10.75,462,1,1,1,15,8,2,0,0,9000
486232,0,57,0,12,11.25,535,0,1,0,13,23,7,1,1,35000
554217,0,67,0,9,10.75,462,0,4,1,11,23,7,0,0,38000
334437,0,27,0,12,11.25,539,0,4,1,6,21,7,0,0,40000
880915,0,52,0,13,10.75,999,0,4,1,15,12,4,1,0,89000
553948,0,22,0,16,10.75,462,0,1,0,19,9,3,0,1,39000
876564,0,22,0,12,11.25,541,0,4,1,12,9,3,1,0,15000
102868,0,17,0,12,11.25,505,0,4,0,7,22,7,1,0,4000
857536,0,22,0,12,10.75,462,1,2,0,10,21,7,0,1,35000
592023,0,32,0,16,11.25,505,0,4,1,9,3,1,1,0,130000
24502,0,17,0,9,10.75,999,1,4,0,16,23,7,0,0,6000
36845,0,52,0,12,11.2,835,0,2,1,13,26,8,1,0,58000
558747,0,32,1,17,10.45,933,0,1,1,9,9,3,1,0,90000
414407,0,27,0,16,11.25,535,1,3,1,5,24,8,1,0,17000
429054,0,37,0,16,11.0,602,0,1,1,7,18,7,0,1,18000
316927,0,47,0,14,11.25,999,0,1,1,8,7,2,0,1,27000
293796,0,27,1,16,11.2,825,0,4,1,12,6,2,0,0,75000
311873,0,22,0,9,11.25,999,0,3,0,18,88,88,1,0,42000
251833,0,67,0,12,10.45,933,1,4,1,7,8,2,0,0,34000
191946,0,32,0,16,11.25,535,1,2,1,15,11,4,0,1,69000
110505,0,27,0,9,11.2,999,0,4,1,17,21,7,0,0,8000
24422,1,27,0,12,11.2,999,0,4,0,17,3,1,0,0,23000
133466,0,22,0,13,10.45,933,0,1,1,4,24,8,1,1,4000
505841,0,22,0,14,11.25,537,0,3,0,5,19,7,0,0,26000
639666,0,47,0,13,10.75,462,0,4,1,14,6,2,1,0,36000
179574,0,57,0,12,10.45,933,0,4,1,7,7,2,1,0,34000
893692,0,32,0,12,11.0,602,0,1,1,88,23,7,0,0,57000
323045,1,22,0,12,10.5,799,0,4,0,14,88,88,0,0,1000
327089,0,52,0,14,11.25,999,1,2,1,15,11,4,0,0,66000
336860,0,42,0,12,10.45,933,0,4,1,7,22,7,0,0,62000
908635,0,52,0,14,10.45,933,1,4,1,8,6,2,0,0,9000
567663,0,42,0,15,10.75,462,1,2,1,8,7,2,1,0,21000
194379,0,57,0,12,11.25,535,0,4,0,6,20,7,0,0,120000
249375,0,47,0,16,11.25,535,1,1,1,17,23,7,0,1,11000
804294,0,37,1,14,11.2,835,0,1,1,12,10,3,1,1,50000
878658,0,42,0,15,11.25,999,0,4,0,5,7,2,1,0,40000
752308,0,52,0,17,10.75,462,1,4,0,16,14,5,0,0,35000
236321,0,57,1,17,11.25,535,0,1,1,10,10,3,0,0,88000
726824,0,52,1,14,11.2,999,0,4,1,12,10,3,1,0,130000
290006,0,17,0,12,11.25,588,1,4,0,7,19,7,0,0,11000
332650,0,37,1,14,10.75,462,0,1,1,5,25,8,1,1,93000
516157,0,27,0,12,11.25,535,0,4,1,6,27,8,1,0,33000
135152,0,37,0,13,10.65,399,0,4,0,88,88,88,1,0,20000
174821,1,27,0,14,10.7,999,0,4,0,5,30,10,1,0,9000
555402,0,17,0,12,10.45,933,1,2,0,17,22,7,0,1,7000
479925,0,27,0,16,10.75,462,0,4,1,12,14,5,0,0,68000
863046,0,37,0,12,11.2,835,0,1,1,8,27,8,1,1,27000
860831,0,22,0,16,11.25,541,0,4,1,10,5,2,1,0,66000
41084,0,47,1,16,10.45,933,0,1,1,7,6,2,1,1,22000
711698,0,22,0,14,11.25,535,0,4,0,13,19,7,1,0,5000
674784,0,37,0,12,11.25,535,0,3,1,9,6,2,0,0,38000
557631,0,27,0,14,11.25,577,1,4,1,18,19,7,0,0,20000
137658,0,47,0,14,10.45,933,0,1,0,6,8,2,0,1,41000
98054,0,17,0,12,11.25,505,1,4,0,7,20,7,1,1,14000
607125,0,37,0,14,10.75,462,0,4,1,4,17,6,1,0,50000
423424,0,42,0,18,10.75,462,1,1,0,14,6,2,0,1,5000
555889,0,32,0,12,10.45,999,0,4,0,88,88,88,0,0,35000
212088,0,47,0,14,11.2,835,1,1,1,17,21,7,0,1,11000
469901,0,22,0,16,11.2,825,1,4,1,17,21,7,0,0,9000
727204,0,27,0,16,10.75,462,0,2,0,15,15,5,0,1,32000
918037,0,57,0,12,11.25,577,0,4,1,10,8,2,0,0,56000
687229,0,22,0,12,11.0,602,0,4,0,6,26,8,1,0,11000
99743,0,32,1,16,10.75,462,0,3,1,5,9,3,1,1,47000
711675,1,27,0,13,11.25,577,0,4,1,18,19,7,0,0,40000
780054,0,57,0,14,11.0,999,0,1,1,7,88,88,0,1,33000
403411,0,17,0,12,10.75,999,0,4,0,8,7,2,1,0,5000
74665,0,57,0,9,11.2,999,0,4,0,2,27,8,1,0,57000
104863,0,42,0,14,10.5,799,1,4,0,15,11,4,0,0,21000
115856,0,52,0,16,10.45,933,0,1,1,17,23,7,0,1,45000
313988,0,17,0,12,11.2,835,1,2,0,16,22,7,1,1,3000
576602,0,27,0,16,10.75,462,0,4,1,14,13,5,0,0,35000
683749,0,57,0,12,11.25,541,0,4,1,5,6,2,1,0,87000
576550,0,57,1,16,10.5,799,0,1,1,17,23,7,0,1,29000
613654,0,37,0,13,10.75,462,0,4,1,5,24,8,1,0,41000
705298,0,42,0,13,10.75,499,0,4,0,19,6,2,0,0,43000
587154,0,17,0,14,10.75,462,0,2,0,12,15,5,1,1,12000
45288,0,27,0,12,10.75,999,0,4,1,8,7,2,1,0,16000
875166,0,27,0,16,11.25,535,0,1,0,10,18,7,1,1,31000
841243,0,22,0,9,11.25,999,0,4,0,17,3,1,0,0,23000
387637,0,22,0,12,10.75,421,1,4,0,8,21,7,1,0,16000
557716,0,22,0,12,11.25,999,0,4,0,5,24,8,1,0,35000
728070,1,27,0,15,11.2,835,0,4,1,12,8,2,0,0,4000
648912,0,37,0,13,10.75,999,0,4,0,5,26,8,1,0,39000
565094,0,17,0,12,11.25,505,1,4,0,17,22,7,0,0,7000
283020,0,42,0,14,11.25,535,1,1,1,5,30,10,0,1,16000
352906,0,57,0,9,10.5,999,0,4,1,17,23,7,0,0,12000
442352,0,42,0,14,11.2,835,1,1,1,17,19,7,0,1,8000
431621,0,27,0,16,11.2,825,0,3,1,12,6,2,0,0,71000
167553,0,22,0,16,11.25,535,1,2,0,8,25,8,1,1,16000
857096,0,22,1,16,11.25,588,0,4,1,19,88,88,1,0,9000
696860,0,47,0,12,11.25,537,0,4,1,5,29,10,1,0,19000
141980,1,27,1,16,10.75,462,0,4,1,12,10,3,1,0,14000
106554,0,17,0,12,10.45,933,1,1,0,17,21,7,0,1,6000
777432,0,32,0,14,11.25,555,0,4,1,15,8,2,0,0,42000
681944,0,37,0,12,11.2,835,0,1,1,5,24,8,1,1,67000
535,0,27,0,16,11.25,535,0,2,0,12,14,5,1,1,32000
718264,0,22,0,15,11.2,999,0,4,1,7,20,7,0,0,20000
8556,0,52,0,12,10.75,462,0,4,1,19,6,2,0,0,55000
582892,0,37,0,9,10.75,999,0,4,1,7,21,7,1,0,32000
561138,0,27,1,14,10.75,462,0,4,1,12,9,3,1,0,28000
386117,0,32,1,17,10.75,462,1,1,1,14,13,5,0,1,7000
671646,0,37,0,21,10.75,462,0,1,1,14,13,5,1,0,58000
723886,0,42,0,13,10.75,999,0,4,1,18,6,2,0,0,14000
220452,0,22,0,12,10.75,462,1,2,0,17,21,7,0,1,13000
815198,0,22,0,12,10.45,933,1,1,0,7,20,7,0,1,3000
30124,0,42,0,14,11.25,999,1,4,0,15,12,4,0,0,34000
448859,0,37,0,13,10.75,999,0,4,0,15,8,2,0,0,36000
108796,0,32,1,16,10.45,933,0,4,1,15,8,2,0,0,29000
72500,0,52,0,12,11.2,835,1,3,1,13,21,7,0,0,11000
603251,0,42,0,12,10.5,799,0,4,0,4,24,8,1,0,65000
180617,1,27,0,9,11.2,999,0,4,1,88,19,7,0,0,3000
895358,0,32,0,13,10.75,421,0,4,1,18,19,7,0,0,39000
744594,0,27,0,12,10.75,999,0,4,1,7,20,7,1,0,49000
692365,0,22,0,13,10.45,988,1,3,0,4,26,8,1,0,11000
485516,0,27,0,9,10.75,462,0,4,1,17,19,7,0,0,21000
375909,0,27,0,16,11.25,541,0,4,1,5,6,2,0,0,31000
694549,0,42,0,14,10.75,462,0,2,1,5,8,2,0,0,44000
656645,0,52,1,16,11.25,555,1,1,1,7,88,88,1,1,7000
70121,0,47,0,12,10.75,462,0,4,0,8,8,2,0,0,29000
514015,0,62,0,9,10.75,999,0,4,1,5,29,10,0,0,8000
611594,1,52,1,15,10.75,505,0,4,1,88,88,88,1,0,17000
221164,0,22,0,14,10.45,999,0,4,1,11,6,2,0,0,27000
68111,0,52,0,16,11.25,535,0,1,1,6,20,7,1,1,36000
144049,0,17,0,12,11.25,535,1,1,0,17,23,7,1,1,17000
290290,0,47,0,12,11.25,535,0,3,0,7,8,2,0,0,30000
416061,0,27,0,12,11.25,535,0,3,0,9,21,7,1,0,33000
129347,1,27,0,9,11.0,602,0,4,1,4,24,8,1,0,57000
396737,0,62,0,14,10.5,999,1,3,1,15,11,4,0,0,45000
91464,0,22,1,16,10.75,421,0,4,1,4,9,3,1,0,47000
854473,0,62,0,13,10.45,933,1,1,1,5,25,8,1,1,36000
434246,1,22,0,12,11.25,599,0,4,1,16,21,7,1,0,34000
105423,0,47,0,14,11.25,535,0,1,1,18,23,7,1,1,37000
697390,0,22,0,16,10.5,999,0,4,1,12,8,2,0,0,30000
42097,0,47,0,14,11.25,999,1,4,0,16,21,7,0,0,10000
449970,0,27,0,18,10.45,933,0,1,1,12,10,3,0,0,39000
823851,0,42,0,16,10.75,999,0,3,0,14,13,5,0,0,44000
681627,0,57,0,12,10.75,462,0,4,1,6,20,7,1,0,49000
868453,0,27,0,16,10.7,999,0,4,1,15,11,4,1,0,75000
214959,0,42,0,9,11.2,999,0,4,1,1,28,9,1,0,120000
507799,0,32,0,14,11.25,559,0,4,1,18,23,7,0,0,50000
43788,0,57,0,12,11.25,535,1,1,1,15,6,2,0,1,3000
151584,1,62,0,16,10.75,999,0,4,1,14,17,6,0,0,135742
376417,0,27,0,16,11.25,535,0,2,1,9,17,6,0,0,50000
309757,0,32,0,9,11.25,999,0,4,1,5,24,8,1,0,18000
652146,0,32,0,14,11.2,999,0,4,1,18,21,7,1,0,4000
664276,0,42,0,9,11.2,999,1,4,0,15,23,7,0,0,21000
788148,0,42,0,14,10.65,999,1,4,1,7,22,7,0,0,5000
340050,0,22,0,12,11.25,535,0,1,1,17,23,7,0,1,11000
513786,0,37,0,14,11.25,535,0,1,1,6,7,2,1,1,50000
266418,0,37,0,15,10.75,462,0,1,1,13,21,7,1,0,10000
680929,1,22,0,12,11.2,825,1,4,0,17,21,7,0,0,8000
454178,0,27,0,16,10.75,421,0,4,1,10,22,7,1,0,39000
538104,0,57,0,13,11.25,555,0,4,1,15,11,4,0,0,39000
425264,0,42,0,13,10.75,462,0,4,1,7,20,7,0,0,8000
575587,0,22,0,12,10.7,999,0,4,1,1,26,8,1,0,18000
393938,0,32,0,12,11.25,999,1,4,0,17,23,7,0,0,18000
857531,0,52,0,9,11.25,577,0,4,1,12,2,1,1,0,41000
123412,0,17,0,12,11.25,535,1,1,0,7,20,7,0,1,9000
747714,0,67,0,14,10.75,499,0,4,1,16,25,8,1,0,15000
